JobID,NumberNodes,NumberLayers,TimeOptimize,TimeSample,MaxCutTime,TotalTime,MaxCutPartition,Target,Optimizer
27519536,2,1,0.323138952255249,0.020089387893676758,0.002995014190673828,0.3513350486755371,01,nvidia,COBYLA
27519536,2,2,0.3621704578399658,0.01797938346862793,0.002979278564453125,0.3878757953643799,01,nvidia,COBYLA
27519536,2,3,0.4245944023132324,0.017554044723510742,0.0027794837951660156,0.45003628730773926,01,nvidia,COBYLA
27519536,3,1,0.3263578414916992,0.015531301498413086,0.0029153823852539062,0.34989261627197266,011,nvidia,COBYLA
27519536,3,2,0.4166419506072998,0.01511836051940918,0.002838611602783203,0.4396827220916748,011,nvidia,COBYLA
27519536,3,3,0.4361746311187744,0.018210887908935547,0.002852201461791992,0.4629020690917969,011,nvidia,COBYLA
27519536,4,1,0.3168368339538574,0.016427993774414062,0.0029418468475341797,0.3410167694091797,0011,nvidia,COBYLA
27519536,4,2,0.42270350456237793,0.015841960906982422,0.002960205078125,0.446272611618042,0011,nvidia,COBYLA
27519536,4,3,0.4317636489868164,0.018988370895385742,0.002918243408203125,0.4587118625640869,0011,nvidia,COBYLA
27519536,5,1,0.31633901596069336,0.015754222869873047,0.0030078887939453125,0.3398423194885254,11001,nvidia,COBYLA
27519536,5,2,0.4223647117614746,0.018239736557006836,0.0030612945556640625,0.4487791061401367,00111,nvidia,COBYLA
27519536,5,3,0.439633846282959,0.015637874603271484,0.0029082298278808594,0.46268320083618164,00111,nvidia,COBYLA
27519536,6,1,0.33948826789855957,0.01478266716003418,0.0031092166900634766,0.36319422721862793,000111,nvidia,COBYLA
27519536,6,2,0.4463186264038086,0.01552128791809082,0.003032207489013672,0.47014451026916504,000111,nvidia,COBYLA
27519536,6,3,0.45221757888793945,0.019469261169433594,0.003028392791748047,0.47994470596313477,000111,nvidia,COBYLA
27519536,7,1,0.3300316333770752,0.018459796905517578,0.003770589828491211,0.3571336269378662,0001111,nvidia,COBYLA
27519536,7,2,0.42574477195739746,0.017741680145263672,0.003323793411254883,0.45177125930786133,0001111,nvidia,COBYLA
27519536,7,3,0.4655025005340576,0.01628708839416504,0.003428220748901367,0.49031615257263184,0001111,nvidia,COBYLA
27519536,8,1,0.30616307258605957,0.014914989471435547,0.006413936614990234,0.33309006690979004,00001111,nvidia,COBYLA
27519536,8,2,0.4584670066833496,0.0161285400390625,0.0049228668212890625,0.4850001335144043,00001111,nvidia,COBYLA
27519536,8,3,0.4912986755371094,0.01809549331665039,0.004189252853393555,0.5184776782989502,00001111,nvidia,COBYLA
27519536,9,1,0.2994356155395508,0.018969297409057617,0.010338306427001953,0.33417749404907227,111100000,nvidia,COBYLA
27519536,9,2,0.45620107650756836,0.017406940460205078,0.007482767105102539,0.48645472526550293,000011111,nvidia,COBYLA
27519536,9,3,0.4777345657348633,0.015807390213012695,0.006426334381103516,0.5051639080047607,000011111,nvidia,COBYLA
27519536,10,1,0.3376951217651367,0.018908977508544922,0.01936626434326172,0.3811976909637451,1111100000,nvidia,COBYLA
27519536,10,2,0.5031826496124268,0.016383886337280273,0.008573532104492188,0.5337061882019043,0000011111,nvidia,COBYLA
27519536,10,3,0.5281403064727783,0.020421981811523438,0.007772684097290039,0.5621201992034912,0000011111,nvidia,COBYLA
27519536,11,1,0.32330918312072754,0.02587437629699707,0.027256011962890625,0.3819272518157959,11111000000,nvidia,COBYLA
27519536,11,2,0.4835188388824463,0.016172170639038086,0.012989997863769531,0.51786208152771,00000111111,nvidia,COBYLA
27519536,11,3,0.5223550796508789,0.019238948822021484,0.014758110046386719,0.5620300769805908,00000111111,nvidia,COBYLA
27519536,12,1,0.35502028465270996,0.017091751098632812,0.0322108268737793,0.4101283550262451,111111000000,nvidia,COBYLA
27519536,12,2,0.5029392242431641,0.01905369758605957,0.01585245132446289,0.5435245037078857,000000111111,nvidia,COBYLA
27519536,12,3,0.5419940948486328,0.02006983757019043,0.02464604377746582,0.5924563407897949,000000111111,nvidia,COBYLA
27519536,13,1,0.3282783031463623,0.016881942749023438,0.04258394241333008,0.3932759761810303,0101111111111,nvidia,COBYLA
27519536,13,2,0.5629687309265137,0.016808509826660156,0.0182187557220459,0.603740930557251,0000001111111,nvidia,COBYLA
27519536,13,3,0.5583882331848145,0.016469955444335938,0.03697013854980469,0.6182198524475098,1111110000000,nvidia,COBYLA
27519536,14,1,0.34490442276000977,0.01976919174194336,0.04308509826660156,0.4139518737792969,11111110000000,nvidia,COBYLA
27519536,14,2,0.5372540950775146,0.018918752670288086,0.02908039093017578,0.5908288955688477,00000001011111,nvidia,COBYLA
27519536,14,3,0.6280863285064697,0.016874074935913086,0.014371156692504883,0.6659927368164062,00000001111111,nvidia,COBYLA
27519536,15,1,0.3474235534667969,0.018611431121826172,0.045979976654052734,0.4179725646972656,111111100000000,nvidia,COBYLA
27519536,15,2,0.6007864475250244,0.01717686653137207,0.024096250534057617,0.6479167938232422,000000011111111,nvidia,COBYLA
27519536,15,3,0.639904260635376,0.018048524856567383,0.02734065055847168,0.6914994716644287,111111100000000,nvidia,COBYLA
27519536,16,1,0.3842601776123047,0.01938152313232422,0.08255147933959961,0.49241065979003906,1111111100000000,nvidia,COBYLA
27519536,16,2,0.5873920917510986,0.0190889835357666,0.04051065444946289,0.6535112857818604,0000000011111111,nvidia,COBYLA
27519536,16,3,0.666374921798706,0.01773548126220703,0.030054330825805664,0.7199516296386719,0000000011111111,nvidia,COBYLA
27519536,17,1,0.44078946113586426,0.01941370964050293,0.09520506858825684,0.5617823600769043,00000000111111111,nvidia,COBYLA
27519536,17,2,0.6319084167480469,0.02041339874267578,0.041910648345947266,0.7007913589477539,00000000111111111,nvidia,COBYLA
27519536,17,3,0.6866698265075684,0.020802974700927734,0.030259370803833008,0.7440109252929688,00000000111111111,nvidia,COBYLA
27519536,18,1,0.3764808177947998,0.01796865463256836,0.08995294570922852,0.49129295349121094,000000000111111111,nvidia,COBYLA
27519536,18,2,0.7107436656951904,0.021147727966308594,0.04470229148864746,0.7832179069519043,000000000111111111,nvidia,COBYLA
27519536,18,3,0.8325042724609375,0.022823095321655273,0.09397602081298828,0.9555046558380127,000000000111111111,nvidia,COBYLA
27519536,19,1,0.5278151035308838,0.01816105842590332,0.09207463264465332,0.6450586318969727,0000000001111111111,nvidia,COBYLA
27519536,19,2,0.8698937892913818,0.022066116333007812,0.05213141441345215,0.950507640838623,1111111110000000000,nvidia,COBYLA
27519536,19,3,1.0499897003173828,0.021464109420776367,0.07531166076660156,1.1536123752593994,0000000001111111111,nvidia,COBYLA
27519536,20,1,0.7539119720458984,0.027120590209960938,0.09577274322509766,0.8840866088867188,00000000001111111111,nvidia,COBYLA
27519536,20,2,1.6482741832733154,0.028172969818115234,0.09554600715637207,1.7790911197662354,00000000001111111111,nvidia,COBYLA
27519536,20,3,2.2308285236358643,0.03649020195007324,0.07534432411193848,2.349606990814209,11111111110000000000,nvidia,COBYLA
27519536,21,1,1.0860936641693115,0.03197455406188965,0.10067439079284668,1.2255196571350098,000000000011111111111,nvidia,COBYLA
27519536,21,2,3.244314432144165,0.046535491943359375,0.05456829071044922,3.352998971939087,111111111100000000000,nvidia,COBYLA
27519536,21,3,4.507411241531372,0.05574774742126465,0.09726905822753906,4.667455196380615,111111111100000000000,nvidia,COBYLA
27519536,22,1,1.979569911956787,0.048827171325683594,0.10351181030273438,2.139380693435669,0000000000011111111111,nvidia,COBYLA
27519536,22,2,6.184577941894531,0.07190656661987305,0.05550694465637207,6.319389343261719,0000000000011111111111,nvidia,COBYLA
27519536,22,3,8.875377893447876,0.0983436107635498,0.08595442771911621,9.067485094070435,1111111111100000000000,nvidia,COBYLA
27519536,23,1,4.776207685470581,0.07863450050354004,0.10391521453857422,4.966596841812134,00000000000111111111111,nvidia,COBYLA
27519536,23,2,12.592823505401611,0.13628125190734863,0.10310792922973633,12.839491605758667,00000000000111111111111,nvidia,COBYLA
27519536,23,3,18.28992199897766,0.1917097568511963,0.07604527473449707,18.565393924713135,00000000000111111111111,nvidia,COBYLA
27519536,24,1,7.5830864906311035,0.14890551567077637,0.1048882007598877,7.844561576843262,000000000000111111111111,nvidia,COBYLA
27519536,24,2,26.235677480697632,0.26967406272888184,0.06078600883483887,26.573925733566284,000000000000111111111111,nvidia,COBYLA
27519536,24,3,38.351091623306274,0.3890411853790283,0.08340883255004883,38.8313512802124,000000000000111111111111,nvidia,COBYLA
27519536,25,1,11.438841342926025,0.2970409393310547,0.10480189323425293,11.848516702651978,1111111111110000000000000,nvidia,COBYLA
27519536,25,2,55.68451285362244,0.5566749572753906,0.060608863830566406,56.30967116355896,0000000000001111111111111,nvidia,COBYLA
27519536,25,3,81.74380660057068,0.8174078464508057,0.09833717346191406,82.66726684570312,1111111111110000000000000,nvidia,COBYLA
27519536,26,1,43.28818321228027,0.6107845306396484,0.10749983787536621,44.01499319076538,00000000000001111111111111,nvidia,COBYLA
27519536,26,2,118.16623830795288,1.1691381931304932,0.06528592109680176,119.40912389755249,11111111111110000000000000,nvidia,COBYLA
27519536,26,3,173.71346592903137,1.719517469406128,0.04550886154174805,175.48702311515808,00000000000001111111111111,nvidia,COBYLA
27519536,27,1,46.91981315612793,1.2891569137573242,0.10856485366821289,48.32613229751587,111111111111100000000000000,nvidia,COBYLA
27519536,27,2,252.8530125617981,2.4786429405212402,0.06626462936401367,255.40680408477783,000000000000011111111111111,nvidia,COBYLA
27519536,27,3,372.0826795101166,3.668062686920166,0.08498048782348633,375.8446068763733,111111111111100000000000000,nvidia,COBYLA
27519536,28,1,130.46112704277039,2.7144105434417725,0.10910272598266602,133.2939658164978,1111111111111100000000000000,nvidia,COBYLA
27519536,28,2,537.0228252410889,5.251628398895264,0.06818366050720215,542.3517434597015,0000000000000011111111111111,nvidia,COBYLA
27519536,28,3,790.6866643428802,7.787360429763794,0.05212998390197754,798.5351996421814,1111111111111100000000000000,nvidia,COBYLA
27519536,29,1,259.89653277397156,5.770748615264893,0.11004853248596191,265.7867112159729,00000000000000111111111111111,nvidia,COBYLA
27519536,29,2,1146.3879034519196,11.199224948883057,0.07679271697998047,1157.6735508441925,11111111111111000000000000000,nvidia,COBYLA
27519536,29,3,1688.6844499111176,16.612217664718628,0.09118938446044922,1705.3976669311523,00000000000000111111111111111,nvidia,COBYLA
27519536,30,1,1280.2470543384552,12.198199033737183,0.10797286033630371,1292.5624406337738,100000000000000111111111111111,nvidia,COBYLA
27519536,30,2,2431.046582221985,23.709480047225952,0.059180259704589844,2454.8252096176147,000000000000000111111111111111,nvidia,COBYLA
27519536,30,3,3581.8808517456055,35.22285795211792,0.11356210708618164,3617.226740837097,000000000000000111111111111111,nvidia,COBYLA
27519536,31,1,1573.346646308899,26.30950403213501,0.1081991195678711,1599.774569272995,0000000000000001111111111111111,nvidia,COBYLA
